Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  749    0.0 %         LayerNormDeviceOperation                                          1        49 μs                   32                                                  BF16, BF16 => BF16
  750    0.4 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 10240                         1       368 μs        100 μs    107  151 GB/s  29.5 %  160.6 TFLOPs   54.3 %  HiFi2 BF16 x BFP8 => BF16
  751    0.1 %         NlpCreateHeadsDeviceOperation                                     1       143 μs          1 μs     32                                                        BF16 => BF16
  774    0.1 %   SLOW  MatmulDeviceOperation 1024 x 2816 x 128                           1        63 μs          1 μs     32  214 GB/s  41.8 %   11.7 TFLOPs   26.4 %  HiFi4 FP32 x FP32 => FP32
  775    0.0 %         TypecastDeviceOperation                                           1         3 μs          1 μs    110                                                        FP32 => BF16
  776    0.0 %         TopKDeviceOperation                                               1        23 μs          0 μs     32                                                        BF16 => BF16
  777    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     32                                                        BF16 => BF16
  778    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     32                                                    UINT16 => UINT16
  779    0.0 %         SoftmaxDeviceOperation                                            1         6 μs          0 μs     32                                                        BF16 => BF16
  780    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  781    0.0 %         UntilizeCodegenDeviceOperation                                    1         3 μs          0 μs     64                                                        BF16 => BF16
  782    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1        10 μs          1 μs     32                                                    UINT16 => UINT16
  783    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1        10 μs          1 μs     32                                                        BF16 => BF16
  784    0.0 %         ScatterDeviceOperation                                            1        28 μs          1 μs    110                                                BF16, UINT16 => BF16
  785    0.0 %         TilizeDeviceOperation                                             1         3 μs          1 μs     32                                                        BF16 => BF16
  786    0.0 %         BinaryNgDeviceOperation                                           1        26 μs          1 μs    110                                                  BF16, FP32 => BF16
  787    0.0 %         TypecastDeviceOperation                                           1         2 μs          1 μs    110                                                        BF16 => BF16
  788    0.0 %         LayerNormDeviceOperation                                          1        47 μs          1 μs     32                                                  BF16, BF16 => BF16
  789    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs     88                                                        BF16 => BF16
  790    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  791    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  792    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  793    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  794    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  795    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  796    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs     88                                                        BF16 => BF16
  797    0.0 %         SliceDeviceOperation                                              1         1 μs          4 μs     88                                                        BF16 => BF16
  798    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  799    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  800    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  801    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  802    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  803    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  804    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  805    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  806    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  807    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  808    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  809    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  810    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  811    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  812    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  813    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  814    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  815    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  816    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  817    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  818    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  819    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  820    0.0 %         SliceDeviceOperation                                              1         1 μs          6 μs     88                                                        BF16 => BF16
  821    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  822    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  823    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  824    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  825    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  826    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  827    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  828    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  829    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  830    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  831    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  832    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  833    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  834    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  835    0.0 %         SliceDeviceOperation                                              1         1 μs          1 μs      4                                                        BF16 => BF16
  836    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  837    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  838    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  839    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  840    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  841    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  842    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  843    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  844    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  845    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  846    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  847    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  848    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  849    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  850    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  851    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  852    0.0 %         SliceDeviceOperation                                              1         2 μs          1 μs      4                                                        BF16 => BF16
  853    0.0 %         UnaryDeviceOperation                                              1         2 μs          1 μs    110                                                        BF16 => BF16
  854    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  855    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  856    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  857    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       929 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  858    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  859    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  860    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       930 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  861    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  862    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  863    0.0 %         BinaryNgDeviceOperation                                           1        42 μs          0 μs    110                                                  BF16, BF16 => BF16
  864    0.1 %         UnaryDeviceOperation                                              1       120 μs          0 μs    110                                                        BF16 => BF16
  865    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       660 μs          1 μs     44   27 GB/s   5.2 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  866    0.0 %         PermuteDeviceOperation                                            1        10 μs          0 μs    110                                                        BF16 => BF16
  867    0.1 %         BinaryNgDeviceOperation                                           1       130 μs          0 μs    110                                                  BF16, BF16 => BF16
  868    0.1 %         FastReduceNCDeviceOperation                                       1        61 μs          1 μs     88                                                        BF16 => BF16
  869    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  870    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  871    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  872    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  873    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       939 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  874    0.0 %         PermuteDeviceOperation                                            1        34 μs          1 μs    110                                                        BF16 => BF16
  875    0.0 %         UnaryDeviceOperation                                              1        32 μs          1 μs    110                                                        BF16 => BF16
  876    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       940 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  877    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  878    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  879    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  880    0.1 %         UnaryDeviceOperation                                              1       119 μs          0 μs    110                                                        BF16 => BF16
  881    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       667 μs          1 μs     44   26 GB/s   5.2 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  882    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  883    0.1 %         BinaryNgDeviceOperation                                           1       131 μs          0 μs    110                                                  BF16, BF16 => BF16
  884    0.1 %         FastReduceNCDeviceOperation                                       1        61 μs          1 μs     88                                                        BF16 => BF16
  885    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  886    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  887    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  888    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  889    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       976 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
  890    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  891    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  892    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       977 μs          1 μs     11   18 GB/s   3.5 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
  893    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  894    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  895    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  896    0.1 %         UnaryDeviceOperation                                              1       122 μs          0 μs    110                                                        BF16 => BF16
  897    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       696 μs          1 μs     44   25 GB/s   5.0 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  898    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  899    0.1 %         BinaryNgDeviceOperation                                           1       132 μs          0 μs    110                                                  BF16, BF16 => BF16
  900    0.1 %         FastReduceNCDeviceOperation                                       1        60 μs          1 μs     88                                                        BF16 => BF16
  901    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  902    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  903    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  904    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  905    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       939 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  906    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  907    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  908    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       938 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  909    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  910    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  911    0.0 %         BinaryNgDeviceOperation                                           1        42 μs          0 μs    110                                                  BF16, BF16 => BF16
  912    0.1 %         UnaryDeviceOperation                                              1       119 μs          0 μs    110                                                        BF16 => BF16
  913    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       668 μs          1 μs     44   26 GB/s   5.2 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  914    0.0 %         PermuteDeviceOperation                                            1         8 μs          0 μs    110                                                        BF16 => BF16
  915    0.1 %         BinaryNgDeviceOperation                                           1       129 μs          0 μs    110                                                  BF16, BF16 => BF16
  916    0.1 %         FastReduceNCDeviceOperation                                       1        61 μs          1 μs     88                                                        BF16 => BF16
  917    0.0 %         UnaryDeviceOperation                                              1         1 μs          0 μs    110                                                        BF16 => BF16
  918    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  919    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  920    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  921    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       948 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  922    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  923    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  924    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       948 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  925    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  926    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  927    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  928    0.1 %         UnaryDeviceOperation                                              1       122 μs          0 μs    110                                                        BF16 => BF16
  929    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       675 μs          1 μs     44   26 GB/s   5.1 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  930    0.0 %         PermuteDeviceOperation                                            1         9 μs          1 μs    110                                                        BF16 => BF16
  931    0.1 %         BinaryNgDeviceOperation                                           1       129 μs          0 μs    110                                                  BF16, BF16 => BF16
  932    0.1 %         FastReduceNCDeviceOperation                                       1        61 μs          1 μs     88                                                        BF16 => BF16
  933    0.0 %         UnaryDeviceOperation                                              1         1 μs          0 μs    110                                                        BF16 => BF16
  934    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  935    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  936    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  937    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       948 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  938    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  939    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  940    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       947 μs          1 μs     11   19 GB/s   3.6 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  941    0.0 %         PermuteDeviceOperation                                            1        37 μs          1 μs    110                                                        BF16 => BF16
  942    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  943    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  944    0.1 %         UnaryDeviceOperation                                              1       120 μs          1 μs    110                                                        BF16 => BF16
  945    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       670 μs          1 μs     44   26 GB/s   5.1 %    1.5 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  946    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  947    0.1 %         BinaryNgDeviceOperation                                           1       128 μs          0 μs    110                                                  BF16, BF16 => BF16
  948    0.1 %         FastReduceNCDeviceOperation                                       1        59 μs          1 μs     88                                                        BF16 => BF16
  949    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  950    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  951    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  952    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  953    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       920 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  954    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  955    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  956    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       921 μs          1 μs     11   19 GB/s   3.7 %    1.1 TFLOPs    1.8 %   LoFi BF16 x BFP8 => BF16
  957    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  958    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  959    0.0 %         BinaryNgDeviceOperation                                           1        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  960    0.1 %         UnaryDeviceOperation                                              1       122 μs          0 μs    110                                                        BF16 => BF16
  961    0.6 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 704 x 2816        1       652 μs          1 μs     44   27 GB/s   5.3 %    1.6 TFLOPs    0.6 %   LoFi BF16 x BFP8 => BF16
  962    0.0 %         PermuteDeviceOperation                                            1         8 μs          1 μs    110                                                        BF16 => BF16
  963    0.1 %         BinaryNgDeviceOperation                                           1       132 μs          0 μs    110                                                  BF16, BF16 => BF16
  964    0.1 %         FastReduceNCDeviceOperation                                       1        60 μs          1 μs     88                                                        BF16 => BF16
  965    0.0 %         UnaryDeviceOperation                                              1         2 μs          0 μs    110                                                        BF16 => BF16
  966    0.0 %         ReduceDeviceOperation                                             1         2 μs          1 μs      4                                                        BF16 => BF16
  967    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs          1 μs      1                                                        BF16 => BF16
  968    0.0 %         UnaryDeviceOperation                                              1        30 μs          1 μs    110                                                        BF16 => BF16
  969    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       966 μs          1 μs     11   18 GB/s   3.6 %    1.1 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
  970    0.0 %         PermuteDeviceOperation                                            1        36 μs          1 μs    110                                                        BF16 => BF16
  971    0.0 %         UnaryDeviceOperation                                              1        31 μs          1 μs    110                                                        BF16 => BF16
  972    0.9 %   SLOW  SparseMatmulDeviceOperation active=8/128 x 32 x 2816 x 704        1       967 μs          1 μs     11   18 GB/s   3.6 %    1.0 TFLOPs    1.7 %   LoFi BF16 x BFP8 => BF16
  973    0.0 %         PermuteDeviceOperation                                            1        35 μs          1 μs    110                                                        BF16 => BF16
  974    0.1 %         UnaryDeviceOperation                                              1        57 μs          1 μs    110                                                        BF16 => BF16
  975    0.0 %         BinaryNgDeviceOperation                                           1        42 μs          1 μs    110                                                  BF16, BF16 => BF16
  976    0.1 %         UnaryDeviceOperation                                              1       120 μs          0 μs    110                                                        BF16 => BF16
